n,x,y,val,dP,lab,xT,yT
13675,-4.665924,-7.026849,0,1492,NaN,NaN,NaN
13676,-4.665924,-7.018141,0,1492,NaN,NaN,NaN
13677,-4.680522,-7.012336,0,1491,NaN,NaN,NaN
13678,-4.692201,-7.012336,0,1490,NaN,NaN,NaN
13679,-4.69804,-7.009433,0,1488,NaN,NaN,NaN
13680,-4.69512,-6.997822,0,1488,NaN,NaN,NaN
13681,-4.689281,-6.983307,0,1488,NaN,NaN,NaN
13682,-4.680522,-6.977501,0,1487,NaN,NaN,NaN
13683,-4.680522,-6.977501,0,1487,NaN,NaN,NaN
13684,-4.692201,-6.994919,0,1486,NaN,NaN,NaN
13685,-4.700959,-7.012336,0,1483,NaN,NaN,NaN
13686,-4.700959,-7.018141,0,1480,NaN,NaN,NaN
13687,-4.69804,-7.006531,0,1478,NaN,NaN,NaN
13688,-4.69512,-6.994919,0,1477,NaN,NaN,NaN
13689,-4.700959,-7.000725,0,1477,NaN,NaN,NaN
13690,-4.709717,-7.003628,0,1477,NaN,NaN,NaN
13691,-4.715556,-7.000725,0,1478,NaN,NaN,NaN
13692,-4.706798,-6.992016,0,1478,NaN,NaN,NaN
13693,-4.69804,-6.962985,0,1478,NaN,NaN,NaN
13694,-4.69804,-6.939757,0,1477,NaN,NaN,NaN
13695,-4.712637,-6.916527,0,1475,NaN,NaN,NaN
13696,-4.727233,-6.910719,0,1474,NaN,NaN,NaN
13697,-4.730152,-6.907815,0,1475,NaN,NaN,NaN
13698,-4.721395,-6.907815,0,1475,NaN,NaN,NaN
13699,-4.712637,-6.936853,0,1474,NaN,NaN,NaN
13700,-4.709717,-6.965888,0,1474,NaN,NaN,NaN
13701,-4.709717,-6.968791,0,1473,NaN,NaN,NaN
13702,-4.709717,-6.94266,0,1473,NaN,NaN,NaN
13703,-4.706798,-6.91943,0,1473,NaN,NaN,NaN
13704,-4.700959,-6.922334,0,1472,NaN,NaN,NaN
13705,-4.69804,-6.922334,0,1471,NaN,NaN,NaN
13706,-4.703879,-6.91943,0,1470,NaN,NaN,NaN
13707,-4.718475,-6.913623,0,1469,NaN,NaN,NaN
13708,-4.733072,-6.910719,0,1468,NaN,NaN,NaN
13709,-4.741829,-6.910719,0,1467,NaN,NaN,NaN
13710,-4.741829,-6.907815,0,1466,NaN,NaN,NaN
13711,-4.73891,-6.902007,0,1465,NaN,NaN,NaN
13712,-4.733072,-6.902007,0,1465,NaN,NaN,NaN
13713,-4.733072,-6.904911,0,1464,NaN,NaN,NaN
13714,-4.7681,-6.910719,0,1465,NaN,NaN,NaN
13715,-4.817718,-6.913623,0,1465,NaN,NaN,NaN
13716,-4.914013,-6.913623,0,1465,NaN,NaN,NaN
13717,-5.056946,-6.910719,0,1466,NaN,NaN,NaN
13718,-5.208561,-6.887486,0,1467,NaN,NaN,NaN
13719,-5.380497,-6.86425,0,1467,NaN,NaN,NaN
13720,-5.575629,-6.820678,0,1465,NaN,NaN,NaN
13721,-5.834632,-6.774192,0,1462,NaN,NaN,NaN
13722,-6.139889,-6.721885,0,1463,NaN,NaN,NaN
13723,-6.438993,-6.66666,0,1470,NaN,NaN,NaN
13724,-6.763832,-6.628867,0,1476,NaN,NaN,NaN
13725,-7.044813,-6.55908,0,1477,NaN,NaN,NaN
13726,-7.322564,-6.474728,0,1475,NaN,NaN,NaN
13727,-7.605744,-6.372887,0,1473,NaN,NaN,NaN
13728,-7.908736,-6.294296,0,1472,NaN,NaN,NaN
13729,-8.211284,-6.233153,0,1472,NaN,NaN,NaN
13730,-8.490372,-6.171996,0,1471,NaN,NaN,NaN
13731,-8.746087,-6.110825,0,1471,NaN,NaN,NaN
13732,-9.035854,-6.037984,0,1466,NaN,NaN,NaN
13733,-9.310845,-5.912651,0,1462,NaN,NaN,NaN
13734,-9.579689,-5.793095,0,1458,NaN,NaN,NaN
13735,-9.850961,-5.664735,0,1458,NaN,NaN,NaN
13736,-10.144573,-5.597615,0,1459,NaN,NaN,NaN
13737,-10.443333,-5.521721,0,1462,NaN,NaN,NaN
13738,-10.718821,-5.469168,0,1465,NaN,NaN,NaN
13739,-11.002306,-5.346509,0,1467,NaN,NaN,NaN
13740,-11.285246,-5.185809,0,1467,NaN,NaN,NaN
13741,-11.530952,-5.048419,0,1466,NaN,NaN,NaN
13742,-11.770595,-4.908045,0,1464,NaN,NaN,NaN
13743,-12.026691,-4.767612,0,1460,NaN,NaN,NaN
13744,-12.240201,-4.597846,0,1457,NaN,NaN,NaN
13745,-12.450564,-4.498291,0,1454,NaN,NaN,NaN
13746,-12.652192,-4.392849,0,1452,NaN,NaN,NaN
13747,-12.887023,-4.299098,0,1451,NaN,NaN,NaN
13748,-13.071224,-4.211185,0,1450,NaN,NaN,NaN
13749,-13.218945,-4.173084,0,1451,NaN,NaN,NaN
13750,-13.372051,-4.132047,0,1452,NaN,NaN,NaN
13751,-13.538855,-4.026505,0,1450,NaN,NaN,NaN
13752,-13.722069,-3.897472,0,1448,NaN,NaN,NaN
13753,-13.863447,-3.794804,0,1447,NaN,NaN,NaN
13754,-13.988051,-3.759597,0,1446,NaN,NaN,NaN
13755,-14.051685,-3.756663,0,1445,NaN,NaN,NaN
13756,-14.112519,-3.753729,0,1444,NaN,NaN,NaN
13757,-14.148451,-3.750795,0,1444,NaN,NaN,NaN
13758,-14.211996,-3.741993,0,1444,NaN,NaN,NaN
13759,-14.258941,-3.733191,0,1445,NaN,NaN,NaN
13760,-14.286546,-3.727322,0,1446,NaN,NaN,NaN
13761,-14.281026,-3.69798,0,1447,NaN,NaN,NaN
13762,-14.261702,-3.671569,0,1447,NaN,NaN,NaN
13763,-14.242374,-3.633418,0,1447,NaN,NaN,NaN
13764,-14.225805,-3.624614,0,1446,NaN,NaN,NaN
13765,-14.225805,-3.615809,0,1445,NaN,NaN,NaN
13766,-14.223044,-3.618744,0,1443,NaN,NaN,NaN
13767,-14.214758,-3.621679,0,1446,NaN,NaN,NaN
13768,-14.200947,-3.627549,0,1450,NaN,NaN,NaN
13769,-14.189898,-3.624614,0,1453,NaN,NaN,NaN
13770,-14.189898,-3.624614,0,1453,NaN,NaN,NaN
13771,-14.19266,-3.659831,0,1453,NaN,NaN,NaN
13772,-14.20371,-3.695045,0,1455,NaN,NaN,NaN
13773,-14.211996,-3.733191,0,1458,NaN,NaN,NaN
13774,-14.206472,-3.736125,0,1458,NaN,NaN,NaN
13775,-14.195423,-3.727322,0,1456,NaN,NaN,NaN
13776,-14.189898,-3.715585,0,1455,NaN,NaN,NaN
13777,-14.209234,-3.69798,0,1455,NaN,NaN,NaN
13778,-14.223044,-3.686242,0,1456,NaN,NaN,NaN
13779,-14.21752,-3.656896,0,1455,NaN,NaN,NaN
13780,-14.200947,-3.633418,0,1454,NaN,NaN,NaN
13781,-14.18161,-3.615809,0,1454,NaN,NaN,NaN
13782,-14.173321,-3.615809,0,1452,NaN,NaN,NaN
13783,-14.162268,-3.612874,0,1451,NaN,NaN,NaN
13784,-14.156742,-3.607004,0,1449,NaN,NaN,NaN
13785,-14.173321,-3.601134,0,1449,NaN,NaN,NaN
13786,-14.189898,-3.595264,0,1450,NaN,NaN,NaN
13787,-14.209234,-3.589394,0,1450,NaN,NaN,NaN
13788,-14.214758,-3.609939,0,1451,NaN,NaN,NaN
13789,-14.214758,-3.630484,0,1451,NaN,NaN,NaN
13790,-14.211996,-3.651027,0,1451,NaN,NaN,NaN
13791,-14.209234,-3.651027,0,1450,NaN,NaN,NaN
13792,-14.211996,-3.653962,0,1450,NaN,NaN,NaN
13793,-14.214758,-3.653962,0,1450,NaN,NaN,NaN
13794,-14.209234,-3.656896,0,1450,NaN,NaN,NaN
13795,-14.200947,-3.656896,0,1449,NaN,NaN,NaN
13796,-14.198185,-3.659831,0,1449,NaN,NaN,NaN
13797,-14.200947,-3.662766,0,1448,NaN,NaN,NaN
13798,-14.211996,-3.653962,0,1448,NaN,NaN,NaN
13799,-14.225805,-3.645158,0,1448,NaN,NaN,NaN
13800,-14.239613,-3.636353,0,1448,NaN,NaN,NaN
13801,-14.250658,-3.633418,0,1449,NaN,NaN,NaN
13802,-14.250658,-3.627549,0,1449,NaN,NaN,NaN
13803,-14.245136,-3.636353,0,1449,NaN,NaN,NaN
13804,-14.239613,-3.642223,0,1447,NaN,NaN,NaN
13805,-14.236852,-3.651027,0,1445,NaN,NaN,NaN
13806,-14.242374,-3.645158,0,1444,NaN,NaN,NaN
13807,-14.247897,-3.642223,0,1444,NaN,NaN,NaN
13808,-14.250658,-3.642223,0,1445,NaN,NaN,NaN
13809,-14.245136,-3.648092,0,1445,NaN,NaN,NaN
13810,-14.239613,-3.651027,0,1446,NaN,NaN,NaN
13811,-14.245136,-3.648092,0,1449,NaN,NaN,NaN
13812,-14.253419,-3.645158,0,1453,NaN,NaN,NaN
13813,-14.258941,-3.653962,0,1454,NaN,NaN,NaN
13814,-14.258941,-3.668635,0,1452,NaN,NaN,NaN
13815,-14.25618,-3.683307,0,1450,NaN,NaN,NaN
13816,-14.253419,-3.686242,0,1447,NaN,NaN,NaN
13817,-14.25618,-3.662766,0,1445,NaN,NaN,NaN
13818,-14.25618,-3.636353,0,1443,NaN,NaN,NaN
13819,-14.25618,-3.624614,0,1443,NaN,NaN,NaN
13820,-14.253419,-3.642223,0,1443,NaN,NaN,NaN
13821,-14.253419,-3.662766,0,1445,NaN,NaN,NaN
13822,-14.247897,-3.668635,0,1446,NaN,NaN,NaN
13823,-14.247897,-3.674504,0,1446,NaN,NaN,NaN
13824,-14.264463,-3.659831,0,1445,NaN,NaN,NaN
13825,-14.283786,-3.645158,0,1444,NaN,NaN,NaN
13826,-14.300347,-3.627549,0,1444,NaN,NaN,NaN
13827,-14.300347,-3.627549,0,1444,NaN,NaN,NaN
13828,-14.300347,-3.630484,0,1444,NaN,NaN,NaN
13829,-14.294827,-3.630484,0,1444,NaN,NaN,NaN
13830,-14.283786,-3.630484,0,1442,NaN,NaN,NaN
13831,-14.275505,-3.630484,0,1440,NaN,NaN,NaN
13832,-14.272745,-3.633418,0,1438,NaN,NaN,NaN
13833,-14.275505,-3.636353,0,1442,NaN,NaN,NaN
13834,-14.278265,-3.639288,0,1445,NaN,NaN,NaN
13835,-14.269984,-3.645158,0,1449,NaN,NaN,NaN
13836,-14.258941,-3.651027,0,1449,NaN,NaN,NaN
13837,-14.261702,-3.651027,0,1447,NaN,NaN,NaN
13838,-14.272745,-3.648092,0,1445,NaN,NaN,NaN
13839,-14.275505,-3.642223,0,1444,NaN,NaN,NaN
13840,-14.264463,-3.642223,0,1446,NaN,NaN,NaN
13841,-14.250658,-3.639288,0,1447,NaN,NaN,NaN
13842,-14.245136,-3.636353,0,1446,NaN,NaN,NaN
13843,-14.242374,-3.633418,0,1444,NaN,NaN,NaN
13844,-14.245136,-3.633418,0,1444,NaN,NaN,NaN
13845,-14.247897,-3.636353,0,1443,NaN,NaN,NaN
13846,-14.253419,-3.639288,0,1442,NaN,NaN,NaN
13847,-14.264463,-3.639288,0,1439,NaN,NaN,NaN
13848,-14.275505,-3.636353,0,1437,NaN,NaN,NaN
13849,-14.272745,-3.633418,0,1436,NaN,NaN,NaN
13850,-14.261702,-3.630484,0,1436,NaN,NaN,NaN
13851,-14.250658,-3.633418,0,1437,NaN,NaN,NaN
13852,-14.253419,-3.633418,0,1437,NaN,NaN,NaN
13853,-14.25618,-3.636353,0,1439,NaN,NaN,NaN
13854,-14.258941,-3.636353,0,1441,NaN,NaN,NaN
13855,-14.247897,-3.642223,0,1443,NaN,NaN,NaN
13856,-14.225805,-3.648092,0,1442,NaN,NaN,NaN
13857,-14.209234,-3.651027,0,1442,NaN,NaN,NaN
13858,-14.211996,-3.648092,0,1441,NaN,NaN,NaN
13859,-14.225805,-3.642223,0,1440,NaN,NaN,NaN
13860,-14.236852,-3.633418,0,1438,NaN,NaN,NaN
13861,-14.247897,-3.630484,0,1437,NaN,NaN,NaN
13862,-14.258941,-3.636353,0,1435,NaN,NaN,NaN
13863,-14.25618,-3.645158,0,1434,NaN,NaN,NaN
13864,-14.247897,-3.653962,0,1434,NaN,NaN,NaN
13865,-14.239613,-3.653962,0,1435,NaN,NaN,NaN
13866,-14.236852,-3.651027,0,1436,NaN,NaN,NaN
13867,-14.236852,-3.648092,0,1437,NaN,NaN,NaN
13868,-14.239613,-3.653962,0,1438,NaN,NaN,NaN
13869,-14.245136,-3.6657,0,1438,NaN,NaN,NaN
13870,-14.231329,-3.677438,0,1439,NaN,NaN,NaN
13871,-14.211996,-3.674504,0,1441,NaN,NaN,NaN
13872,-14.20371,-3.662766,0,1442,NaN,NaN,NaN
13873,-14.206472,-3.648092,0,1442,NaN,NaN,NaN
13874,-14.206472,-3.648092,0,1442,NaN,NaN,NaN
13875,-14.209234,-3.645158,0,1442,NaN,NaN,NaN
13876,-14.223044,-3.639288,0,1442,NaN,NaN,NaN
13877,-14.236852,-3.630484,0,1442,NaN,NaN,NaN
13878,-14.242374,-3.627549,0,1442,NaN,NaN,NaN
13879,-14.23409,-3.627549,0,1442,NaN,NaN,NaN
13880,-14.228567,-3.627549,0,1442,NaN,NaN,NaN
13881,-14.21752,-3.624614,0,1443,NaN,NaN,NaN
13882,-14.211996,-3.633418,0,1443,NaN,NaN,NaN
13883,-14.20371,-3.648092,0,1443,NaN,NaN,NaN
13884,-14.200947,-3.659831,0,1443,NaN,NaN,NaN
13885,-14.209234,-3.651027,0,1443,NaN,NaN,NaN
13886,-14.220282,-3.642223,0,1443,NaN,NaN,NaN
13887,-14.236852,-3.639288,0,1443,NaN,NaN,NaN
13888,-14.242374,-3.642223,0,1442,NaN,NaN,NaN
13889,-14.247897,-3.648092,0,1442,NaN,NaN,NaN
13890,-14.250658,-3.651027,0,1443,NaN,NaN,NaN
13891,-14.258941,-3.656896,0,1443,NaN,NaN,NaN
13892,-14.267223,-3.659831,0,1444,NaN,NaN,NaN
13893,-14.272745,-3.662766,0,1443,NaN,NaN,NaN
13894,-14.272745,-3.662766,0,1443,NaN,NaN,NaN
13895,-14.264463,-3.648092,0,1442,NaN,NaN,NaN
13896,-14.250658,-3.630484,0,1442,NaN,NaN,NaN
13897,-14.223044,-3.604069,0,1441,NaN,NaN,NaN
13898,-14.20371,-3.595264,0,1441,NaN,NaN,NaN
13899,-14.211996,-3.601134,0,1441,NaN,NaN,NaN
13900,-14.23409,-3.615809,0,1441,NaN,NaN,NaN
13901,-14.261702,-3.633418,0,1441,NaN,NaN,NaN
13902,-14.267223,-3.633418,0,1442,NaN,NaN,NaN
13903,-14.278265,-3.645158,0,1444,NaN,NaN,NaN
13904,-14.286546,-3.651027,0,1446,NaN,NaN,NaN
13905,-14.294827,-3.651027,0,1447,NaN,NaN,NaN
13906,-14.278265,-3.642223,0,1447,NaN,NaN,NaN
13907,-14.258941,-3.633418,0,1446,NaN,NaN,NaN
13908,-14.239613,-3.630484,0,1446,NaN,NaN,NaN
13909,-14.23409,-3.624614,0,1444,NaN,NaN,NaN
13910,-14.228567,-3.615809,0,1443,NaN,NaN,NaN
13911,-14.228567,-3.609939,0,1441,NaN,NaN,NaN
13912,-14.228567,-3.612874,0,1439,NaN,NaN,NaN
13913,-14.228567,-3.618744,0,1438,NaN,NaN,NaN
13914,-14.228567,-3.609939,0,1439,NaN,NaN,NaN
13915,-14.228567,-3.592329,0,1440,NaN,NaN,NaN
13916,-14.228567,-3.574719,0,1441,NaN,NaN,NaN
13917,-14.231329,-3.571783,0,1442,NaN,NaN,NaN
13918,-14.228567,-3.571783,0,1443,NaN,NaN,NaN
13919,-14.223044,-3.568848,0,1445,NaN,NaN,NaN
13920,-14.209234,-3.568848,0,1447,NaN,NaN,NaN
13921,-14.19266,-3.554172,0,1448,NaN,NaN,NaN
13922,-14.184372,-3.53656,0,1448,NaN,NaN,NaN
13923,-14.18161,-3.533624,0,1447,NaN,NaN,NaN
13924,-14.187135,-3.545366,0,1446,NaN,NaN,NaN
13925,-14.200947,-3.557107,0,1446,NaN,NaN,NaN
13926,-14.214758,-3.568848,0,1447,NaN,NaN,NaN
13927,-14.220282,-3.577654,0,1448,NaN,NaN,NaN
13928,-14.220282,-3.589394,0,1451,NaN,NaN,NaN
13929,-14.214758,-3.589394,0,1453,NaN,NaN,NaN
13930,-14.211996,-3.592329,0,1454,NaN,NaN,NaN
13931,-14.214758,-3.586459,0,1451,NaN,NaN,NaN
13932,-14.223044,-3.577654,0,1450,NaN,NaN,NaN
13933,-14.231329,-3.571783,0,1451,NaN,NaN,NaN
13934,-14.236852,-3.574719,0,1452,NaN,NaN,NaN
13935,-14.242374,-3.577654,0,1453,NaN,NaN,NaN
13936,-14.21752,-3.583524,0,1452,NaN,NaN,NaN
13937,-14.189898,-3.604069,0,1450,NaN,NaN,NaN
13938,-14.162268,-3.624614,0,1448,NaN,NaN,NaN
13939,-14.165032,-3.636353,0,1448,NaN,NaN,NaN
13940,-14.167795,-3.627549,0,1448,NaN,NaN,NaN
13941,-14.170558,-3.618744,0,1448,NaN,NaN,NaN
13942,-14.173321,-3.615809,0,1448,NaN,NaN,NaN
13943,-14.173321,-3.621679,0,1448,NaN,NaN,NaN
13944,-14.173321,-3.621679,0,1451,NaN,NaN,NaN
13945,-14.170558,-3.624614,0,1453,NaN,NaN,NaN
13946,-14.165032,-3.627549,0,1453,NaN,NaN,NaN
13947,-14.184372,-3.624614,0,1451,NaN,NaN,NaN
13948,-14.20371,-3.612874,0,1449,NaN,NaN,NaN
13949,-14.225805,-3.595264,0,1449,NaN,NaN,NaN
13950,-14.223044,-3.583524,0,1448,NaN,NaN,NaN
13951,-14.21752,-3.583524,0,1447,NaN,NaN,NaN
13952,-14.206472,-3.586459,0,1445,NaN,NaN,NaN
13953,-14.195423,-3.592329,0,1445,NaN,NaN,NaN
13954,-14.19266,-3.595264,0,1447,NaN,NaN,NaN
13955,-14.19266,-3.583524,0,1449,NaN,NaN,NaN
13956,-14.19266,-3.571783,0,1451,NaN,NaN,NaN
13957,-14.19266,-3.560042,0,1453,NaN,NaN,NaN
13958,-14.195423,-3.545366,0,1455,NaN,NaN,NaN
13959,-14.195423,-3.530689,0,1455,NaN,NaN,NaN
13960,-14.18161,-3.518947,0,1455,NaN,NaN,NaN
13961,-14.165032,-3.524818,0,1455,NaN,NaN,NaN
13962,-14.148451,-3.53656,0,1456,NaN,NaN,NaN
13963,-14.148451,-3.545366,0,1456,NaN,NaN,NaN
13964,-14.134633,-3.551236,0,1457,NaN,NaN,NaN
13965,-14.082106,-3.54243,0,1457,NaN,NaN,NaN
13966,-14.010188,-3.53656,0,1457,NaN,NaN,NaN
13967,-13.92715,-3.524818,0,1457,NaN,NaN,NaN
13968,-13.83574,-3.501333,0,1456,NaN,NaN,NaN
13969,-13.763668,-3.474911,0,1456,NaN,NaN,NaN
13970,-13.691553,-3.425,0,1454,NaN,NaN,NaN
13971,-13.649927,-3.398574,0,1452,NaN,NaN,NaN
13972,-13.605511,-3.331035,0,1453,NaN,NaN,NaN
13973,-13.574965,-3.272298,0,1455,NaN,NaN,NaN
13974,-13.533298,-3.192991,0,1458,NaN,NaN,NaN
13975,-13.502734,-3.148927,0,1458,NaN,NaN,NaN
13976,-13.47772,-3.116611,0,1456,NaN,NaN,NaN
13977,-13.472161,-3.096045,0,1454,NaN,NaN,NaN
13978,-13.447142,-3.081354,0,1452,NaN,NaN,NaN
13979,-13.424897,-3.069602,0,1452,NaN,NaN,NaN
13980,-13.402649,-3.049034,0,1453,NaN,NaN,NaN
13981,-13.38596,-3.037281,0,1453,NaN,NaN,NaN
13982,-13.369269,-3.037281,0,1453,NaN,NaN,NaN
13983,-13.347011,-3.046096,0,1454,NaN,NaN,NaN
13984,-13.338663,-3.049034,0,1455,NaN,NaN,NaN
13985,-13.330314,-3.051972,0,1455,NaN,NaN,NaN
13986,-13.33588,-3.054911,0,1456,NaN,NaN,NaN
13987,-13.344228,-3.060787,0,1456,NaN,NaN,NaN
13988,-13.355358,-3.063725,0,1456,NaN,NaN,NaN
13989,-13.363705,-3.069602,0,1457,NaN,NaN,NaN
13990,-13.383179,-3.075478,0,1459,NaN,NaN,NaN
13991,-13.397087,-3.081354,0,1461,NaN,NaN,NaN
13992,-13.410993,-3.087231,0,1460,NaN,NaN,NaN
13993,-13.413774,-3.090169,0,1458,NaN,NaN,NaN
13994,-13.405431,-3.090169,0,1456,NaN,NaN,NaN
13995,-13.394305,-3.098983,0,1456,NaN,NaN,NaN
13996,-13.388742,-3.110735,0,1456,NaN,NaN,NaN
13997,-13.397087,-3.122487,0,1456,NaN,NaN,NaN
13998,-13.402649,-3.101921,0,1456,NaN,NaN,NaN
13999,-13.405431,-3.07254,0,1456,NaN,NaN,NaN
14000,-13.408212,-3.057849,0,1456,NaN,NaN,NaN
14001,-13.416555,-3.07254,0,1455,NaN,NaN,NaN
14002,-13.422117,-3.087231,0,1454,NaN,NaN,NaN
14003,-13.419336,-3.087231,0,1455,NaN,NaN,NaN
14004,-13.408212,-3.087231,0,1456,NaN,NaN,NaN
14005,-13.416555,-3.087231,0,1459,NaN,NaN,NaN
14006,-13.43602,-3.087231,0,1460,NaN,NaN,NaN
14007,-13.4388,-3.090169,0,1462,NaN,NaN,NaN
14008,-13.419336,-3.096045,0,1463,NaN,NaN,NaN
14009,-13.397087,-3.096045,0,1464,NaN,NaN,NaN
14010,-13.394305,-3.087231,0,1463,NaN,NaN,NaN
14011,-13.391524,-3.057849,0,1461,NaN,NaN,NaN
14012,-13.394305,-3.034342,0,1459,NaN,NaN,NaN
14013,-13.391524,-3.031404,0,1460,NaN,NaN,NaN
14014,-13.388742,-3.049034,0,1460,NaN,NaN,NaN
14015,-13.38596,-3.063725,0,1461,NaN,NaN,NaN
14016,-13.388742,-3.060787,0,1461,NaN,NaN,NaN
14017,-13.374833,-3.060787,0,1462,NaN,NaN,NaN
14018,-13.360923,-3.066664,0,1463,NaN,NaN,NaN
14019,-13.349793,-3.069602,0,1464,NaN,NaN,NaN
14020,-13.352576,-3.066664,0,1465,NaN,NaN,NaN
14021,-13.358141,-3.060787,0,1465,NaN,NaN,NaN
14022,-13.352576,-3.060787,0,1465,NaN,NaN,NaN
14023,-13.341446,-3.051972,0,1463,NaN,NaN,NaN
14024,-13.327531,-3.046096,0,1461,NaN,NaN,NaN
14025,-13.321965,-3.040219,0,1459,NaN,NaN,NaN
14026,-13.321965,-3.040219,0,1460,NaN,NaN,NaN
14027,-13.324748,-3.040219,0,1461,NaN,NaN,NaN
14028,-13.327531,-3.043157,0,1461,NaN,NaN,NaN
14029,-13.313615,-3.040219,0,1462,NaN,NaN,NaN
14030,-13.29413,-3.034342,0,1463,NaN,NaN,NaN
14031,-13.277427,-3.028466,0,1464,NaN,NaN,NaN
14032,-13.280211,-3.025527,0,1464,NaN,NaN,NaN
14033,-13.288563,-3.031404,0,1462,NaN,NaN,NaN
14034,-13.299698,-3.043157,0,1459,NaN,NaN,NaN
14035,-13.310832,-3.054911,0,1459,NaN,NaN,NaN
14036,-13.316399,-3.069602,0,1459,NaN,NaN,NaN
14037,-13.313615,-3.075478,0,1459,NaN,NaN,NaN
14038,-13.310832,-3.054911,0,1460,NaN,NaN,NaN
14039,-13.305265,-3.031404,0,1460,NaN,NaN,NaN
14040,-13.296914,-3.004958,0,1460,NaN,NaN,NaN
14041,-13.263505,-3.004958,0,1460,NaN,NaN,NaN
14042,-13.235657,-3.016712,0,1459,NaN,NaN,NaN
14043,-13.221731,-3.022589,0,1460,NaN,NaN,NaN
14044,-13.230087,-3.025527,0,1459,NaN,NaN,NaN
14045,-13.235657,-3.013773,0,1459,NaN,NaN,NaN
14046,-13.232872,-3.004958,0,1459,NaN,NaN,NaN
14047,-13.227301,-2.990265,0,1460,NaN,NaN,NaN
14048,-13.227301,-2.97851,0,1459,NaN,NaN,NaN
14049,-13.227301,-2.975571,0,1459,NaN,NaN,NaN
14050,-13.221731,-2.984388,0,1460,NaN,NaN,NaN
14051,-13.213374,-2.975571,0,1460,NaN,NaN,NaN
14052,-13.205017,-2.955,0,1460,NaN,NaN,NaN
14053,-13.199445,-2.937367,0,1460,NaN,NaN,NaN
14054,-13.199445,-2.943245,0,1460,NaN,NaN,NaN
14055,-13.202231,-2.949123,0,1461,NaN,NaN,NaN
14056,-13.210588,-2.957939,0,1461,NaN,NaN,NaN
14057,-13.21616,-2.955,0,1462,NaN,NaN,NaN
14058,-13.224516,-2.957939,0,1462,NaN,NaN,NaN
14059,-13.224516,-2.955,0,1461,NaN,NaN,NaN
14060,-13.21616,-2.963817,0,1459,NaN,NaN,NaN
14061,-13.205017,-2.972633,0,1457,NaN,NaN,NaN
14062,-13.196659,-2.97851,0,1456,NaN,NaN,NaN
14063,-13.191087,-2.97851,0,1455,NaN,NaN,NaN
14064,-13.188301,-2.975571,0,1456,NaN,NaN,NaN
14065,-13.185514,-2.975571,0,1457,NaN,NaN,NaN
14066,-13.185514,-2.969694,0,1458,NaN,NaN,NaN
14067,-13.185514,-2.97851,0,1458,NaN,NaN,NaN
14068,-13.188301,-2.990265,0,1458,NaN,NaN,NaN
14069,-13.179942,-2.999081,0,1458,NaN,NaN,NaN
14070,-13.166009,-2.987326,0,1458,NaN,NaN,NaN
14071,-13.166009,-2.981449,0,1459,NaN,NaN,NaN
14072,-13.177155,-2.981449,0,1459,NaN,NaN,NaN
14073,-13.185514,-2.969694,0,1459,NaN,NaN,NaN
14074,-13.179942,-2.952061,0,1458,NaN,NaN,NaN
14075,-13.177155,-2.934428,0,1457,NaN,NaN,NaN
14076,-13.157649,-2.937367,0,1457,NaN,NaN,NaN
14077,-13.135351,-2.949123,0,1457,NaN,NaN,NaN
14078,-13.11305,-2.949123,0,1456,NaN,NaN,NaN
14079,-13.110262,-2.946184,0,1455,NaN,NaN,NaN
14080,-13.11305,-2.943245,0,1454,NaN,NaN,NaN
14081,-13.11305,-2.943245,0,1453,NaN,NaN,NaN
14082,-13.115838,-2.943245,0,1455,NaN,NaN,NaN
14083,-13.129776,-2.940306,0,1458,NaN,NaN,NaN
14084,-13.143713,-2.934428,0,1459,NaN,NaN,NaN
14085,-13.149288,-2.931489,0,1457,NaN,NaN,NaN
14086,-13.143713,-2.931489,0,1455,NaN,NaN,NaN
14087,-13.138139,-2.943245,0,1455,NaN,NaN,NaN
14088,-13.121413,-2.955,0,1455,NaN,NaN,NaN
14089,-13.104686,-2.960878,0,1456,NaN,NaN,NaN
14090,-13.093533,-2.966755,0,1456,NaN,NaN,NaN
14091,-13.09911,-2.969694,0,1456,NaN,NaN,NaN
14092,-13.118626,-2.975571,0,1457,NaN,NaN,NaN
14093,-13.132564,-2.975571,0,1457,NaN,NaN,NaN
14094,-13.138139,-2.957939,0,1456,NaN,NaN,NaN
14095,-13.129776,-2.943245,0,1455,NaN,NaN,NaN
14096,-13.118626,-2.925611,0,1454,NaN,NaN,NaN
14097,-13.104686,-2.92855,0,1453,NaN,NaN,NaN
14098,-13.087956,-2.931489,0,1453,NaN,NaN,NaN
14099,-13.074013,-2.934428,0,1452,NaN,NaN,NaN
14100,-13.076802,-2.925611,0,1452,NaN,NaN,NaN
14101,-13.082379,-2.913855,0,1453,NaN,NaN,NaN
14102,-13.082379,-2.905038,0,1454,NaN,NaN,NaN
14103,-13.079591,-2.905038,0,1454,NaN,NaN,NaN
14104,-13.076802,-2.902099,0,1455,NaN,NaN,NaN
14105,-13.079591,-2.89916,0,1455,NaN,NaN,NaN
14106,-13.087956,-2.893282,0,1455,NaN,NaN,NaN
14107,-13.093533,-2.890343,0,1457,NaN,NaN,NaN
14108,-13.096321,-2.884464,0,1460,NaN,NaN,NaN
14109,-13.085168,-2.878586,0,1462,NaN,NaN,NaN
14110,-13.074013,-2.872707,0,1461,NaN,NaN,NaN
14111,-13.065646,-2.881525,0,1459,NaN,NaN,NaN
